filename,filepath,condition,voltage,noise,run,true_label,mse
imbalance_4V_noise_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run02.wav,imbalance,4V,noise,2,1,31.160181045532227
imbalance_4V_noise_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run03.wav,imbalance,4V,noise,3,1,30.537080764770508
imbalance_4V_noise_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run04.wav,imbalance,4V,noise,4,1,30.552749633789062
imbalance_4V_noise_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run05.wav,imbalance,4V,noise,5,1,29.984418869018555
imbalance_4V_noise_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run06.wav,imbalance,4V,noise,6,1,30.08507537841797
imbalance_4V_noise_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run07.wav,imbalance,4V,noise,7,1,29.057823181152344
imbalance_4V_noise_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run08.wav,imbalance,4V,noise,8,1,29.588088989257812
imbalance_4V_noise_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run09.wav,imbalance,4V,noise,9,1,29.544994354248047
imbalance_4V_noise_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\noise\imbalance_4V_noise_run10.wav,imbalance,4V,noise,10,1,29.337139129638672
imbalance_4V_quiet_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run01.wav,imbalance,4V,quiet,1,1,51.48642349243164
imbalance_4V_quiet_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run02.wav,imbalance,4V,quiet,2,1,46.732627868652344
imbalance_4V_quiet_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run03.wav,imbalance,4V,quiet,3,1,45.27333450317383
imbalance_4V_quiet_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run04.wav,imbalance,4V,quiet,4,1,44.810359954833984
imbalance_4V_quiet_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run05.wav,imbalance,4V,quiet,5,1,46.596343994140625
imbalance_4V_quiet_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run06.wav,imbalance,4V,quiet,6,1,48.32257080078125
imbalance_4V_quiet_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run07.wav,imbalance,4V,quiet,7,1,54.063262939453125
imbalance_4V_quiet_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run08.wav,imbalance,4V,quiet,8,1,55.6048698425293
imbalance_4V_quiet_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run09.wav,imbalance,4V,quiet,9,1,44.50254821777344
imbalance_4V_quiet_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\4V\quiet\imbalance_4V_quiet_run10.wav,imbalance,4V,quiet,10,1,44.08324432373047
imbalance_8V_noise_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run01.wav,imbalance,8V,noise,1,1,48.50356674194336
imbalance_8V_noise_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run02.wav,imbalance,8V,noise,2,1,48.11802291870117
imbalance_8V_noise_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run03.wav,imbalance,8V,noise,3,1,52.816673278808594
imbalance_8V_noise_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run04.wav,imbalance,8V,noise,4,1,42.30925750732422
imbalance_8V_noise_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run05.wav,imbalance,8V,noise,5,1,43.59590148925781
imbalance_8V_noise_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run06.wav,imbalance,8V,noise,6,1,43.88798522949219
imbalance_8V_noise_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run07.wav,imbalance,8V,noise,7,1,43.02962112426758
imbalance_8V_noise_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run08.wav,imbalance,8V,noise,8,1,42.37720489501953
imbalance_8V_noise_run09.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run09.wav,imbalance,8V,noise,9,1,43.4827766418457
imbalance_8V_noise_run10.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\noise\imbalance_8V_noise_run10.wav,imbalance,8V,noise,10,1,42.68089294433594
imbalance_8V_quiet_run01.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run01.wav,imbalance,8V,quiet,1,1,64.64148712158203
imbalance_8V_quiet_run02.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run02.wav,imbalance,8V,quiet,2,1,68.02122497558594
imbalance_8V_quiet_run03.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run03.wav,imbalance,8V,quiet,3,1,64.64767456054688
imbalance_8V_quiet_run04.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run04.wav,imbalance,8V,quiet,4,1,66.28880310058594
imbalance_8V_quiet_run05.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run05.wav,imbalance,8V,quiet,5,1,68.51260375976562
imbalance_8V_quiet_run06.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run06.wav,imbalance,8V,quiet,6,1,65.20881652832031
imbalance_8V_quiet_run07.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run07.wav,imbalance,8V,quiet,7,1,67.62931823730469
imbalance_8V_quiet_run08.wav,C:\Users\14259\Desktop\hvac_fan_dataset\raw_audio\imbalance\8V\quiet\imbalance_8V_quiet_run08.wav,imbalance,8V,quiet,8,1,78.3876953125
